Epoch: 1/500, Batch: 23/884, ETA: 3 days, 1:26:58.611386, D loss: 0.805736, G loss: 44.529655, loss_pixel: 15.077260, loss_adv: 3.369020, loss_char_A: 6.713619, loss_CX: 13.535730, loss_attr:  5.834027
Epoch: 1/500, Batch: 24/884, ETA: 3 days, 2:39:58.430004, D loss: 0.820322, G loss: 43.685017, loss_pixel: 14.867112, loss_adv: 2.332059, loss_char_A: 6.556756, loss_CX: 14.067122, loss_attr:  5.861965
Epoch: 1/500, Batch: 25/884, ETA: 3 days, 1:59:32.837260, D loss: 0.949561, G loss: 44.871231, loss_pixel: 14.148415, loss_adv: 5.378150, loss_char_A: 6.762669, loss_CX: 12.914288, loss_attr:  5.667709
Epoch: 1/500, Batch: 26/884, ETA: 3 days, 1:20:03.728607, D loss: 1.272605, G loss: 44.902050, loss_pixel: 16.225975, loss_adv: 0.609001, loss_char_A: 7.595092, loss_CX: 14.819157, loss_attr:  5.652825
Epoch: 1/500, Batch: 27/884, ETA: 3 days, 1:31:52.880652, D loss: 1.102306, G loss: 46.349400, loss_pixel: 14.888146, loss_adv: 7.184180, loss_char_A: 5.813464, loss_CX: 13.350924, loss_attr:  5.112682
Epoch: 1/500, Batch: 28/884, ETA: 3 days, 4:26:57.280273, D loss: 0.798283, G loss: 42.450783, loss_pixel: 14.755243, loss_adv: 2.742636, loss_char_A: 6.116722, loss_CX: 13.337385, loss_attr:  5.498794
Epoch: 1/500, Batch: 29/884, ETA: 3 days, 3:39:57.122126, D loss: 0.829406, G loss: 39.561928, loss_pixel: 13.673441, loss_adv: 1.846481, loss_char_A: 5.940538, loss_CX: 12.441461, loss_attr:  5.660007
Epoch: 1/500, Batch: 30/884, ETA: 3 days, 1:00:35.286080, D loss: 0.753070, G loss: 44.005341, loss_pixel: 16.046865, loss_adv: 2.866303, loss_char_A: 6.257964, loss_CX: 13.401703, loss_attr:  5.432508
Epoch: 1/500, Batch: 31/884, ETA: 3 days, 2:45:38.993267, D loss: 0.739703, G loss: 43.186302, loss_pixel: 14.735003, loss_adv: 4.195744, loss_char_A: 6.407938, loss_CX: 12.446482, loss_attr:  5.401137
Epoch: 1/500, Batch: 32/884, ETA: 3 days, 0:57:13.969849, D loss: 0.690342, G loss: 40.779530, loss_pixel: 13.586074, loss_adv: 2.999995, loss_char_A: 6.107889, loss_CX: 12.918251, loss_attr:  5.167320
Epoch: 1/500, Batch: 33/884, ETA: 3 days, 1:32:09.050371, D loss: 0.688282, G loss: 43.165142, loss_pixel: 14.907474, loss_adv: 3.204374, loss_char_A: 5.893090, loss_CX: 13.951817, loss_attr:  5.208390
Epoch: 1/500, Batch: 34/884, ETA: 3 days, 2:27:51.975389, D loss: 0.659194, G loss: 39.864105, loss_pixel: 12.805106, loss_adv: 4.036925, loss_char_A: 5.474841, loss_CX: 12.129612, loss_attr:  5.417621
Epoch: 1/500, Batch: 35/884, ETA: 3 days, 1:37:25.649290, D loss: 0.715410, G loss: 42.625496, loss_pixel: 14.745456, loss_adv: 3.687312, loss_char_A: 5.654199, loss_CX: 13.043730, loss_attr:  5.494795
Epoch: 1/500, Batch: 36/884, ETA: 3 days, 1:40:26.347103, D loss: 0.664528, G loss: 42.683784, loss_pixel: 14.577961, loss_adv: 3.769208, loss_char_A: 5.628227, loss_CX: 13.306764, loss_attr:  5.401627
Epoch: 1/500, Batch: 37/884, ETA: 3 days, 3:05:31.122820, D loss: 0.676753, G loss: 41.001694, loss_pixel: 13.445231, loss_adv: 3.841671, loss_char_A: 5.325410, loss_CX: 12.961507, loss_attr:  5.427877
Epoch: 1/500, Batch: 38/884, ETA: 3 days, 2:28:24.457864, D loss: 0.687923, G loss: 43.505524, loss_pixel: 14.419906, loss_adv: 3.704705, loss_char_A: 6.160917, loss_CX: 13.732565, loss_attr:  5.487429
Epoch: 1/500, Batch: 39/884, ETA: 3 days, 1:34:50.657148, D loss: 0.669877, G loss: 41.234161, loss_pixel: 13.241118, loss_adv: 4.024901, loss_char_A: 5.142488, loss_CX: 13.363385, loss_attr:  5.462267
Epoch: 1/500, Batch: 40/884, ETA: 3 days, 1:53:28.125297, D loss: 0.674391, G loss: 40.977356, loss_pixel: 13.934910, loss_adv: 3.688080, loss_char_A: 4.960201, loss_CX: 13.126124, loss_attr:  5.268040
Epoch: 1/500, Batch: 41/884, ETA: 3 days, 1:02:24.933701, D loss: 0.673065, G loss: 40.045952, loss_pixel: 13.628575, loss_adv: 3.606030, loss_char_A: 5.132745, loss_CX: 12.407135, loss_attr:  5.271471
Epoch: 1/500, Batch: 42/884, ETA: 3 days, 1:38:04.348365, D loss: 0.673756, G loss: 39.505836, loss_pixel: 13.114416, loss_adv: 3.554747, loss_char_A: 4.891889, loss_CX: 12.612413, loss_attr:  5.332375
Epoch: 1/500, Batch: 43/884, ETA: 3 days, 1:25:28.593422, D loss: 0.673524, G loss: 42.076809, loss_pixel: 13.677166, loss_adv: 4.657159, loss_char_A: 5.335856, loss_CX: 13.325350, loss_attr:  5.081279
Epoch: 1/500, Batch: 44/884, ETA: 3 days, 2:07:17.316319, D loss: 0.768938, G loss: 38.952492, loss_pixel: 13.871958, loss_adv: 2.681372, loss_char_A: 4.224228, loss_CX: 13.048612, loss_attr:  5.126325
Epoch: 1/500, Batch: 45/884, ETA: 3 days, 0:52:49.850366, D loss: 0.984004, G loss: 44.158676, loss_pixel: 13.273639, loss_adv: 7.433581, loss_char_A: 5.319654, loss_CX: 12.999569, loss_attr:  5.132233
Epoch: 1/500, Batch: 46/884, ETA: 3 days, 1:52:39.708908, D loss: 0.935741, G loss: 37.775562, loss_pixel: 13.760827, loss_adv: 1.155534, loss_char_A: 5.254530, loss_CX: 12.599554, loss_attr:  5.005116
Epoch: 1/500, Batch: 47/884, ETA: 3 days, 1:46:28.525448, D loss: 0.910658, G loss: 41.224846, loss_pixel: 13.499868, loss_adv: 6.794177, loss_char_A: 4.043700, loss_CX: 11.786392, loss_attr:  5.100708
Epoch: 1/500, Batch: 48/884, ETA: 3 days, 1:43:16.113639, D loss: 0.719537, G loss: 36.981453, loss_pixel: 12.601998, loss_adv: 3.372636, loss_char_A: 3.988997, loss_CX: 11.997195, loss_attr:  5.020625
Epoch: 1/500, Batch: 49/884, ETA: 3 days, 1:16:18.278318, D loss: 0.716222, G loss: 39.281883, loss_pixel: 13.529375, loss_adv: 2.397097, loss_char_A: 4.616609, loss_CX: 13.528044, loss_attr:  5.210759
Epoch: 1/500, Batch: 50/884, ETA: 3 days, 1:26:59.251237, D loss: 0.670220, G loss: 37.541027, loss_pixel: 12.422280, loss_adv: 3.884167, loss_char_A: 4.541281, loss_CX: 11.868614, loss_attr:  4.824685
Epoch: 1/500, Batch: 51/884, ETA: 3 days, 2:28:37.692732, D loss: 0.660385, G loss: 36.257271, loss_pixel: 11.728998, loss_adv: 3.602521, loss_char_A: 5.043955, loss_CX: 11.012894, loss_attr:  4.868902
Epoch: 1/500, Batch: 52/884, ETA: 3 days, 0:27:14.062319, D loss: 0.677332, G loss: 36.976265, loss_pixel: 12.691134, loss_adv: 2.804152, loss_char_A: 4.369218, loss_CX: 11.976442, loss_attr:  5.135318
